deviceID,aX,aY,aZ,gX,gY,gZ
SPU4,2.05,9.00,-1.42,0.25,0.35,0.33
SPU4,4.66,9.00,-2.30,0.25,0.35,0.33
SPU4,2.40,9.46,-1.69,0.25,0.35,0.33
SPU4,2.40,9.46,-1.69,0.20,0.38,0.47
SPU4,4.35,8.34,-2.23,0.20,0.38,0.47
SPU4,4.35,8.34,-2.23,0.34,0.51,0.46
SPU4,4.35,8.34,-2.23,0.46,0.57,0.68
SPU4,3.86,10.07,-1.27,0.46,0.57,0.68
SPU4,-0.59,13.82,2.83,0.46,0.57,0.68
SPU4,1.25,9.53,-5.18,0.46,0.57,0.68
SPU4,10.02,4.17,-4.76,0.46,0.57,0.68
SPU4,12.32,6.39,-4.98,0.46,0.57,0.68
SPU4,-1.55,5.70,-0.46,0.46,0.57,0.68
SPU4,1.21,8.38,-0.73,0.46,0.57,0.68
SPU4,6.65,7.62,-1.54,0.46,0.57,0.68
SPU4,6.65,7.62,-1.54,-1.71,-1.72,-2.75
SPU4,6.57,8.88,-1.12,-1.71,-1.72,-2.75
SPU4,6.57,8.88,-1.12,-0.23,0.86,-1.69
SPU4,-7.06,10.07,1.07,-0.23,0.86,-1.69
SPU4,-7.06,10.07,1.07,0.26,-2.41,0.81
SPU4,-7.06,10.07,1.07,0.99,-1.42,0.43
SPU4,10.52,-0.89,-2.11,0.99,-1.42,0.43
SPU4,10.52,-0.89,-2.11,0.58,0.32,0.45
SPU4,4.39,9.95,-2.69,0.58,0.32,0.45
SPU4,3.05,10.49,-2.54,0.58,0.32,0.45
SPU4,2.48,10.72,-1.50,0.58,0.32,0.45
SPU4,1.98,9.61,-1.20,0.58,0.32,0.45
SPU4,1.55,10.03,-1.20,0.58,0.32,0.45
SPU4,3.47,9.57,-1.77,0.58,0.32,0.45
SPU4,3.47,9.57,-1.77,0.24,-0.20,0.62
SPU4,2.17,9.38,-0.96,0.24,-0.20,0.62
SPU4,0.79,8.77,-0.43,0.24,-0.20,0.62
SPU4,0.87,11.26,-0.46,0.24,-0.20,0.62
SPU4,6.11,8.27,-2.38,0.24,-0.20,0.62
SPU4,6.11,8.27,-2.38,-0.86,-1.87,1.42
SPU4,7.72,6.66,-3.68,-0.86,-1.87,1.42
SPU4,7.72,6.66,-3.68,-2.52,-1.32,-0.01
SPU4,7.72,6.66,-3.68,-2.52,-5.12,0.47
SPU4,7.72,6.66,-3.68,-2.78,-3.76,0.94
SPU4,2.40,8.19,-5.02,-2.78,-3.76,0.94
SPU4,9.52,4.93,-4.76,-2.78,-3.76,0.94
SPU4,2.89,6.54,-3.53,-2.78,-3.76,0.94
SPU4,10.18,4.21,-5.37,-2.78,-3.76,0.94
SPU4,3.97,6.51,-2.84,-2.78,-3.76,0.94
SPU4,9.45,9.76,-5.64,-2.78,-3.76,0.94
SPU4,-8.44,11.14,2.06,-2.78,-3.76,0.94
SPU4,-8.44,11.14,2.06,-1.43,-0.29,-0.33
SPU4,5.92,4.25,-1.50,-1.43,-0.29,-0.33
SPU4,5.92,4.25,-1.50,-0.78,-0.95,-0.51
SPU4,5.92,4.25,-1.50,-0.39,-0.01,-0.48
SPU4,1.79,9.11,-1.39,-0.39,-0.01,-0.48
SPU4,1.79,9.11,-1.39,-0.26,-0.31,-0.27
SPU4,1.79,9.11,-1.39,-0.37,-0.17,-0.09
SPU4,1.79,9.11,-1.39,-0.39,-0.44,0.01
SPU4,4.54,9.15,-1.39,-0.39,-0.44,0.01
SPU4,1.90,9.61,-1.77,-0.39,-0.44,0.01
SPU4,2.82,9.76,-1.54,-0.39,-0.44,0.01
SPU4,1.67,9.61,-1.31,-0.39,-0.44,0.01
SPU4,1.67,9.61,-1.31,-0.76,-1.06,0.20
SPU4,-2.93,11.68,-1.92,-0.76,-1.06,0.20
SPU4,3.55,7.12,1.18,-0.76,-1.06,0.20
SPU4,-5.76,12.25,0.95,-0.76,-1.06,0.20
SPU4,8.30,7.46,-2.34,-0.76,-1.06,0.20
SPU4,8.30,7.46,-2.34,0.57,-0.46,0.27
SPU4,1.06,11.22,-0.08,0.57,-0.46,0.27
SPU4,1.06,11.22,-0.08,-0.50,-2.85,-0.22
SPU4,1.06,11.22,-0.08,-0.35,-0.44,-0.82
SPU4,1.06,11.22,-0.08,-0.74,0.49,-1.23
SPU4,1.06,11.22,-0.08,-0.89,0.26,-1.35
SPU4,5.04,7.00,-0.81,-0.89,0.26,-1.35
SPU4,4.50,8.23,-1.16,-0.89,0.26,-1.35
SPU4,0.98,6.93,0.03,-0.89,0.26,-1.35
SPU4,0.83,14.47,-0.04,-0.89,0.26,-1.35
SPU4,-4.96,16.31,-1.46,-0.89,0.26,-1.35
SPU4,12.01,12.41,-2.34,-0.89,0.26,-1.35
SPU4,-0.89,9.91,-1.16,-0.89,0.26,-1.35
SPU4,13.13,3.40,-1.84,0.98,0.02,1.53
SPU4,6.80,-0.01,-1.65,0.98,0.02,1.53
SPU4,6.69,6.70,-1.23,0.98,0.02,1.53
SPU4,9.02,5.86,-1.35,0.98,0.02,1.53
SPU4,3.97,7.89,-1.39,0.98,0.02,1.53
SPU4,3.97,7.89,-1.39,-0.42,0.29,-2.71
SPU4,4.12,10.57,-1.27,-0.42,0.29,-2.71
SPU4,4.12,10.57,-1.27,1.21,3.88,-0.31
SPU4,-1.86,11.14,-0.81,1.21,3.88,-0.31
SPU4,-1.86,11.14,-0.81,0.69,-0.58,0.89
SPU4,-1.86,11.14,-0.81,-2.79,-0.61,1.10
SPU4,4.54,-1.04,-2.27,-2.79,-0.61,1.10
SPU4,4.54,-1.04,-2.27,-0.79,0.55,0.68
SPU4,4.54,-1.04,-2.27,0.68,0.40,0.60
SPU4,0.56,8.46,-1.08,0.68,0.40,0.60
SPU4,4.89,8.80,-2.57,0.68,0.40,0.60
SPU4,5.16,8.69,-3.41,0.68,0.40,0.60
SPU4,5.77,5.16,-4.76,0.68,0.40,0.60
SPU4,-0.09,9.57,-1.77,0.68,0.40,0.60
SPU4,5.77,7.85,-1.84,0.68,0.40,0.60
SPU4,1.36,9.04,-1.46,0.68,0.40,0.60
SPU4,3.36,7.27,-1.20,0.68,0.40,0.60
SPU4,5.58,7.31,-0.73,0.68,0.40,0.60
SPU4,3.66,19.26,-0.43,0.68,0.40,0.60
SPU4,3.66,19.26,-0.43,0.74,1.00,0.56
SPU4,8.80,7.00,-4.79,0.74,1.00,0.56
SPU4,8.80,7.00,-4.79,-0.47,3.76,-1.38
SPU4,8.80,7.00,-4.79,-0.37,0.54,-1.93
SPU4,8.80,7.00,-4.79,-1.37,0.03,-2.08
SPU4,8.80,7.00,-4.79,-1.22,2.33,-2.42
SPU4,8.80,7.00,-4.79,-0.93,2.03,-2.38
SPU4,2.78,10.26,1.07,-0.93,2.03,-2.38
SPU4,1.82,8.57,1.34,-0.93,2.03,-2.38
SPU4,2.02,7.81,0.57,-0.93,2.03,-2.38
SPU4,-1.66,8.23,0.64,-0.93,2.03,-2.38
SPU4,-1.05,7.04,-1.35,-0.93,2.03,-2.38
SPU4,7.07,5.43,-2.30,-0.93,2.03,-2.38
SPU4,8.30,-2.77,1.53,-0.93,2.03,-2.38
SPU4,6.54,23.78,-4.45,-0.93,2.03,-2.38
SPU4,2.09,1.98,-0.16,-0.93,2.03,-2.38
SPU4,2.55,14.55,-1.42,-0.93,2.03,-2.38
SPU4,2.55,14.55,-1.42,0.71,-0.38,-0.04
SPU4,3.74,10.18,-0.89,0.71,-0.38,-0.04
SPU4,3.74,10.18,-0.89,0.17,-0.54,0.02
SPU4,3.74,10.18,-0.89,0.34,0.19,-0.18
SPU4,3.74,10.18,-0.89,0.02,-0.23,-0.13
SPU4,4.08,8.80,-0.50,0.02,-0.23,-0.13
SPU4,0.45,10.64,-1.77,0.02,-0.23,-0.13
SPU4,2.48,9.23,-2.61,0.02,-0.23,-0.13
SPU4,1.40,9.57,0.30,0.02,-0.23,-0.13
SPU4,2.21,9.38,-1.96,0.02,-0.23,-0.13
SPU4,1.86,9.99,-1.58,0.02,-0.23,-0.13
SPU4,1.82,9.38,-1.20,0.02,-0.23,-0.13
SPU4,1.82,9.38,-1.20,0.08,-0.15,0.10
SPU4,2.86,9.53,-1.27,0.08,-0.15,0.10
SPU4,2.86,9.53,-1.27,0.05,0.06,0.03
SPU4,2.86,9.53,-1.27,-0.04,-0.05,0.05
SPU4,2.44,9.72,-1.31,-0.04,-0.05,0.05
SPU4,2.44,9.72,-1.31,0.08,0.03,0.03
SPU4,2.44,9.72,-1.31,0.06,0.09,0.02
SPU4,2.44,9.72,-1.31,0.06,0.09,-0.00
SPU4,1.79,9.61,-1.50,0.06,0.09,-0.00
SPU4,2.09,9.61,-1.12,0.06,0.09,-0.00
SPU4,2.05,9.49,-1.27,0.06,0.09,-0.00
SPU4,2.28,9.57,-1.46,0.06,0.09,-0.00
SPU4,2.40,9.42,-1.27,0.06,0.09,-0.00
SPU4,2.32,9.46,-1.27,0.06,0.09,-0.00
SPU4,1.71,9.80,-1.42,0.06,0.09,-0.00
SPU4,2.59,9.23,-1.39,0.06,0.09,-0.00
SPU4,2.36,9.15,-1.42,0.06,0.09,-0.00
SPU4,2.36,9.15,-1.42,-0.03,0.04,-0.02
SPU4,2.32,9.72,-1.35,-0.03,0.04,-0.02
SPU4,2.32,9.72,-1.35,-0.01,0.02,0.01
SPU4,2.32,9.72,-1.35,0.01,0.03,0.02
SPU4,2.32,9.72,-1.35,-0.02,0.01,0.02
SPU4,1.59,9.95,-1.08,0.00,0.04,0.00
SPU4,1.59,9.95,-1.08,-0.05,0.02,-0.09
SPU4,2.51,9.30,-0.54,-0.05,0.02,-0.09
SPU4,2.51,9.30,-0.54,-0.01,0.10,-0.02
SPU4,2.51,9.30,-0.54,-0.09,0.04,0.01
SPU4,2.51,9.30,-0.54,0.08,0.07,0.04
SPU4,2.28,9.61,-1.04,0.08,0.07,0.04
SPU4,2.55,9.42,-1.31,0.08,0.07,0.04
SPU2,1.85,-9.13,-0.97,1.87,-6.68,-1.03
SPU2,1.85,-9.13,-0.97,-0.10,-1.18,-0.37
SPU2,1.20,-9.05,-3.54,-0.10,-1.18,-0.37
SPU2,1.20,-9.05,-3.54,0.11,-0.46,-0.44
SPU2,1.20,-9.05,-3.54,0.19,-0.84,-0.52
SPU2,2.88,-8.63,-2.66,0.19,-0.84,-0.52
SPU2,2.88,-8.63,-2.66,0.17,-0.53,-0.60
SPU2,2.88,-8.63,-2.66,-0.02,0.40,-0.68
SPU2,-2.18,-10.16,-0.39,-0.02,0.40,-0.68
SPU2,-3.52,-13.23,0.18,-0.02,0.40,-0.68
SPU2,-9.34,-8.29,-8.10,-0.02,0.40,-0.68
SPU2,-8.50,-7.82,-11.28,-0.02,0.40,-0.68
SPU2,22.76,-8.82,-7.14,-0.02,0.40,-0.68
SPU2,-11.52,-8.75,-4.92,-0.02,0.40,-0.68
SPU2,-8.07,-5.18,-4.88,-0.02,0.40,-0.68
SPU2,9.47,-9.09,-7.14,-0.02,0.40,-0.68
SPU2,9.47,-9.09,-7.14,3.03,-2.31,1.47
SPU2,5.37,-10.43,-4.76,3.03,-2.31,1.47
SPU2,5.37,-10.43,-4.76,1.96,1.35,2.16
SPU2,5.37,-10.43,-4.76,-0.28,-0.38,0.12
SPU2,0.20,-12.35,0.48,-0.28,-0.38,0.12
SPU2,0.20,-12.35,0.48,-1.47,-2.84,-0.87
SPU2,0.20,-12.35,0.48,0.01,1.13,0.69
SPU2,-2.56,-8.63,-0.28,0.01,1.13,0.69
SPU2,-2.10,-7.94,0.02,0.01,1.13,0.69
SPU2,1.43,-9.01,-1.81,0.01,1.13,0.69
SPU2,-1.41,-10.20,-2.27,0.01,1.13,0.69
SPU2,0.96,-9.36,-2.31,0.01,1.13,0.69
SPU2,-0.34,-9.13,-3.23,0.01,1.13,0.69
SPU2,0.62,-9.13,-3.61,0.01,1.13,0.69
SPU2,0.47,-8.86,-3.57,0.01,1.13,0.69
SPU2,0.47,-8.86,-3.57,-0.90,0.70,-0.18
SPU2,0.39,-8.98,-2.12,-0.90,0.70,-0.18
SPU2,0.39,-8.98,-2.12,-1.75,0.89,-0.96
SPU2,0.39,-8.98,-2.12,-2.28,1.69,-0.84
SPU2,4.30,-12.04,-4.57,-2.28,1.69,-0.84
SPU2,4.30,-12.04,-4.57,-0.77,0.36,-0.48
SPU2,4.22,-4.00,-5.30,-0.77,0.36,-0.48
SPU2,4.22,-4.00,-5.30,1.34,3.38,2.15
SPU2,4.22,-4.00,-5.30,1.60,1.72,2.67
SPU2,2.57,-8.17,-5.15,1.60,1.72,2.67
SPU2,7.48,-5.76,-6.53,1.60,1.72,2.67
SPU2,2.54,-8.32,-5.18,1.60,1.72,2.67
SPU2,5.68,-4.87,-3.54,1.60,1.72,2.67
SPU2,-10.34,-8.59,-0.74,1.60,1.72,2.67
SPU2,15.37,-12.73,-6.79,1.60,1.72,2.67
SPU2,0.01,-2.62,-3.31,1.60,1.72,2.67
SPU2,2.15,-9.36,-3.27,1.60,1.72,2.67
SPU2,2.15,-9.36,-3.27,0.06,1.20,0.22
SPU2,-0.76,-8.59,-3.27,0.06,1.20,0.22
SPU2,0.50,-8.86,-3.42,0.06,1.20,0.22
SPU2,0.50,-8.86,-3.42,0.32,1.04,0.13
SPU2,0.12,-9.28,-3.23,0.32,1.04,0.13
SPU2,0.12,-9.28,-3.23,0.44,1.21,0.05
SPU2,0.12,-9.28,-3.23,0.52,1.42,0.13
SPU2,0.12,-9.28,-3.23,0.59,0.90,-0.06
SPU2,3.00,-9.70,-2.23,0.59,0.90,-0.06
SPU2,0.89,-10.77,-5.95,0.59,0.90,-0.06
SPU2,1.88,-8.98,-4.95,0.59,0.90,-0.06
SPU2,8.89,-9.01,-1.93,0.59,0.90,-0.06
SPU2,-8.30,-8.86,-3.54,0.59,0.90,-0.06
SPU2,-11.68,-6.64,1.94,0.59,0.90,-0.06
SPU2,4.84,-11.04,-3.16,0.59,0.90,-0.06
SPU2,4.84,-11.04,-3.16,-1.58,1.64,-1.31
SPU2,3.26,-9.28,-4.19,-1.58,1.64,-1.31
SPU2,0.54,-9.66,-4.19,-1.58,1.64,-1.31
SPU2,0.54,-9.66,-4.19,-1.31,1.95,-0.59
SPU2,0.89,-8.86,-3.04,-1.31,1.95,-0.59
SPU2,0.89,-8.86,-3.04,-0.58,3.15,0.75
SPU2,0.89,-8.86,-3.04,-0.15,3.25,1.19
SPU2,0.89,-8.86,-3.04,0.00,1.63,0.86
SPU2,0.89,-8.86,-3.04,-0.25,0.40,1.45
SPU2,0.89,-8.86,-3.04,-0.71,0.47,0.79
SPU2,7.82,-5.22,-4.80,-0.71,0.47,0.79
SPU2,-1.95,-14.72,-5.72,-0.71,0.47,0.79
SPU2,-6.54,-6.29,-4.23,-0.71,0.47,0.79
SPU2,4.87,-10.36,-3.42,-0.71,0.47,0.79
SPU2,-2.56,-9.78,-3.38,-0.71,0.47,0.79
SPU2,4.95,-8.71,-2.85,-0.71,0.47,0.79
SPU2,0.47,-8.75,-2.81,-0.71,0.47,0.79
SPU2,0.31,-8.94,-2.70,-0.71,0.47,0.79
SPU2,0.05,-9.59,-3.57,-0.71,0.47,0.79
SPU2,1.27,-9.24,-3.84,-0.71,0.47,0.79
SPU2,1.27,-9.24,-3.84,-0.62,0.22,-0.35
SPU2,1.20,-8.17,-3.73,-0.62,0.22,-0.35
SPU2,1.20,-8.17,-3.73,-1.07,0.58,-0.62
SPU2,1.20,-8.17,-3.73,-2.42,0.66,-1.46
SPU2,8.40,-13.00,-2.27,-2.42,0.66,-1.46
SPU2,8.40,-13.00,-2.27,-1.61,1.42,-0.68
SPU2,8.40,-13.00,-2.27,-1.46,-1.47,-0.56
SPU2,8.05,-6.87,-5.84,-1.46,-1.47,-0.56
SPU2,1.85,-5.37,-4.80,-1.46,-1.47,-0.56
SPU2,4.95,-6.14,-5.03,-1.46,-1.47,-0.56
SPU2,3.72,-6.95,-5.84,-1.46,-1.47,-0.56
SPU2,4.87,-8.79,-7.52,-1.46,-1.47,-0.56
SPU2,4.53,-8.13,-5.45,-1.46,-1.47,-0.56
SPU2,-4.78,-2.27,-2.04,-1.46,-1.47,-0.56
SPU2,4.11,-7.37,1.02,-1.46,-1.47,-0.56
SPU2,4.11,-7.37,1.02,-2.69,0.49,-1.00
SPU2,-4.93,-17.02,-6.68,-2.69,0.49,-1.00
SPU2,-4.93,-17.02,-6.68,-0.96,-0.04,-0.17
SPU2,-4.93,-17.02,-6.68,-0.16,0.11,0.31
SPU2,-2.79,-9.01,2.36,-0.16,0.11,0.31
SPU2,-2.79,-9.01,2.36,-0.74,0.04,-0.18
SPU2,-2.79,-9.01,2.36,-0.74,-0.27,-0.32
SPU2,-2.79,-9.01,2.36,-0.75,-0.11,-0.39
SPU2,0.20,-9.01,-2.66,-0.75,-0.11,-0.39
SPU2,-0.53,-9.17,-1.51,-0.75,-0.11,-0.39
SPU2,-0.45,-9.05,-1.16,-0.75,-0.11,-0.39
SPU2,1.81,-9.97,-0.86,-0.75,-0.11,-0.39
SPU2,1.27,-10.36,0.45,-0.75,-0.11,-0.39
SPU2,2.15,-20.35,-1.78,-0.75,-0.11,-0.39
SPU2,-13.36,-2.27,-12.08,-0.75,-0.11,-0.39
SPU2,3.38,-1.66,-8.13,-0.75,-0.11,-0.39
SPU2,4.49,-5.76,-8.29,-0.75,-0.11,-0.39
SPU2,4.49,-5.76,-8.29,4.11,-3.86,-0.99
SPU2,-6.58,-3.57,-10.78,4.11,-3.86,-0.99
SPU2,4.11,-10.32,-12.31,4.11,-3.86,-0.99
SPU2,4.11,-10.32,-12.31,3.70,-1.71,1.33
SPU2,-1.11,-8.48,-5.22,3.70,-1.71,1.33
SPU2,-1.11,-8.48,-5.22,2.17,-0.59,2.43
SPU2,-1.11,-8.48,-5.22,0.19,-3.09,0.32
SPU2,4.68,-6.98,-5.84,0.19,-3.09,0.32
SPU2,9.81,-26.02,-1.59,0.19,-3.09,0.32
SPU2,-3.52,-4.76,-8.13,0.19,-3.09,0.32
SPU2,2.00,-21.73,-6.34,0.19,-3.09,0.32
SPU2,6.60,-13.27,-4.04,0.19,-3.09,0.32
SPU2,-2.52,-7.71,-2.58,0.19,-3.09,0.32
SPU2,1.16,-8.71,-3.42,0.19,-3.09,0.32
SPU2,0.20,-8.94,-2.27,0.19,-3.09,0.32
SPU2,0.20,-8.94,-2.27,-0.65,-0.03,-0.60
SPU2,1.00,-9.24,-5.15,-0.65,-0.03,-0.60
SPU2,1.00,-9.24,-5.15,-0.58,0.31,-0.54
SPU2,1.00,-9.24,-5.15,-0.57,0.11,-0.63
SPU2,1.81,-7.86,-4.95,-0.57,0.11,-0.63
SPU2,1.81,-7.86,-4.95,-0.52,0.53,-0.61
SPU2,1.81,-7.86,-4.95,-0.71,1.06,-0.50
SPU2,1.81,-7.86,-4.95,-1.25,1.35,-0.41
SPU2,4.87,-2.04,-9.44,-1.25,1.35,-0.41
SPU2,-3.79,-7.18,-3.35,-1.25,1.35,-0.41
SPU2,-4.70,-4.87,-2.23,-1.25,1.35,-0.41
SPU2,11.31,-7.63,-5.07,-1.25,1.35,-0.41
SPU2,-2.10,-8.44,-3.46,-1.25,1.35,-0.41
SPU2,1.58,-9.66,-3.61,-1.25,1.35,-0.41
SPU2,3.65,-9.05,-2.93,-1.25,1.35,-0.41
SPU2,3.65,-9.05,-2.93,0.93,0.96,1.35
SPU2,-1.41,-8.63,-0.66,0.93,0.96,1.35
SPU2,-1.41,-8.63,-0.66,0.39,-0.54,-0.21
SPU2,1.92,-6.79,-2.81,0.39,-0.54,-0.21
SPU2,-0.68,-6.33,-2.96,0.39,-0.54,-0.21
SPU2,-0.68,-6.33,-2.96,0.37,0.14,0.09
SPU2,-0.84,-8.25,-2.20,0.37,0.14,0.09
SPU2,-0.84,-8.25,-2.20,0.22,0.18,0.09
SPU2,-0.84,-8.25,-2.20,0.13,0.01,0.02
SPU2,-0.84,-8.25,-2.20,-0.08,0.09,-0.04
SPU2,-0.68,-8.79,-2.16,-0.08,0.09,-0.04
SPU2,0.01,-9.09,-2.12,-0.08,0.09,-0.04
SPU2,0.05,-9.13,-2.23,-0.08,0.09,-0.04
SPU2,0.47,-8.82,-2.62,-0.08,0.09,-0.04
SPU2,-0.22,-9.17,-2.12,-0.08,0.09,-0.04
SPU2,-0.26,-9.47,-2.31,-0.08,0.09,-0.04
SPU2,-0.22,-9.28,-2.35,-0.08,0.09,-0.04
SPU2,-0.22,-9.28,-2.35,-0.03,-0.12,-0.03
SPU2,1.23,-9.59,-2.31,-0.03,-0.12,-0.03
SPU2,-1.14,-8.86,-2.35,-0.03,-0.12,-0.03
SPU2,-1.14,-8.86,-2.35,0.01,0.01,-0.01
SPU2,-0.37,-9.17,-2.46,0.01,0.01,-0.01
SPU2,-0.37,-9.17,-2.46,0.05,-0.02,-0.01
SPU2,-0.37,-9.17,-2.46,-0.00,-0.09,-0.04
SPU2,-0.37,-9.17,-2.46,-0.01,-0.27,-0.08
SPU2,-0.37,-9.17,-2.46,-0.02,-0.01,-0.02
SPU2,0.35,-9.32,-2.50,-0.02,-0.01,-0.02
SPU2,-0.45,-9.39,-2.43,-0.02,-0.01,-0.02
SPU2,-0.07,-9.55,-2.50,-0.02,-0.01,-0.02
SPU2,0.01,-9.55,-2.46,-0.02,-0.01,-0.02
SPU2,-0.37,-9.05,-2.35,-0.02,-0.01,-0.02
SPU2,-0.30,-9.28,-2.43,-0.02,-0.01,-0.02
SPU2,-0.30,-9.28,-2.43,-0.00,0.03,0.02
SPU2,-0.57,-9.24,-2.43,-0.00,0.03,0.02
SPU2,-0.07,-9.39,-2.43,-0.00,0.03,0.02
SPU2,-0.07,-9.39,-2.43,-0.02,0.06,0.03
SPU2,-0.41,-9.05,-2.50,-0.02,0.06,0.03
SPU2,-0.41,-9.05,-2.50,-0.03,0.02,0.01
SPU2,-0.34,-9.47,-2.27,-0.03,0.02,0.01
SPU2,-0.34,-9.47,-2.27,-0.01,0.10,0.02
SPU2,-0.34,-9.47,-2.27,-0.06,-0.12,-0.01
SPU2,0.81,-9.78,-2.77,-0.06,-0.12,-0.01
SPU2,0.81,-9.78,-2.77,-0.00,0.05,0.04
SPU2,-0.45,-9.74,-2.66,-0.00,0.05,0.04
SPU2,-2.18,-8.67,-2.08,-0.00,0.05,0.04
SPU2,0.28,-9.47,-2.70,-0.00,0.05,0.04
SPU2,-0.45,-9.39,-2.54,-0.00,0.05,0.04
SPU2,-0.45,-8.94,-2.66,-0.00,0.05,0.04
SPU2,0.05,-9.32,-2.66,-0.00,0.05,0.04
SPU2,-0.18,-9.32,-2.81,-0.00,0.05,0.04
SPU2,-0.30,-9.13,-2.77,-0.00,0.05,0.04
SPU2,0.20,-9.05,-2.96,-0.00,0.05,0.04
SPU2,0.20,-9.05,-2.96,0.00,-0.14,-0.04
SPU2,0.05,-9.24,-2.23,0.00,-0.14,-0.04
SPU2,0.05,-9.24,-2.23,-0.04,0.14,-0.02
SPU2,0.05,-9.24,-2.23,-0.06,0.15,-0.03
SPU2,-0.30,-8.59,-2.81,-0.06,0.15,-0.03
SPU2,-0.30,-8.59,-2.81,-0.04,-0.10,-0.07
SPU2,-0.30,-8.59,-2.81,-0.06,0.14,-0.03
SPU2,0.35,-8.94,-3.19,-0.06,0.14,-0.03
SPU2,0.08,-9.13,-3.08,-0.06,0.14,-0.03
SPU2,0.12,-9.17,-2.93,-0.06,0.14,-0.03
SPU2,0.16,-9.01,-2.81,-0.06,0.14,-0.03
SPU2,-0.07,-8.71,-2.77,-0.06,0.14,-0.03
SPU2,-0.53,-9.28,-2.50,-0.06,0.14,-0.03
SPU2,0.43,-8.90,-2.77,-0.06,0.14,-0.03
SPU2,-0.49,-9.09,-2.93,-0.06,0.14,-0.03
SPU2,-0.49,-9.09,-2.93,0.06,-0.04,-0.02
SPU2,-0.41,-9.13,-2.85,0.06,-0.04,-0.02
SPU2,-0.41,-9.13,-2.85,-0.10,0.03,-0.01
SPU2,-0.41,-9.13,-2.85,0.01,0.04,-0.01
SPU2,0.50,-9.24,-2.85,0.01,0.04,-0.01
deviceID,aX,aY,aZ,gX,gY,gZ
SPU1,-3.50,-9.09,-0.23,0.06,-0.04,0.18
SPU1,-3.58,-9.20,-0.73,0.06,-0.04,0.18
SPU1,-2.89,-9.63,-1.42,0.06,-0.04,0.18
SPU1,-1.93,-7.52,-0.65,0.06,-0.04,0.18
SPU1,-1.93,-7.52,-0.65,0.43,0.18,-0.42
SPU1,2.89,-8.48,-1.57,0.43,0.18,-0.42
SPU1,-3.20,-11.35,-0.42,0.43,0.18,-0.42
SPU1,-3.20,-11.35,-0.42,0.90,0.72,-0.11
SPU1,1.44,-7.90,-1.95,0.90,0.72,-0.11
SPU1,1.44,-7.90,-1.95,0.63,2.25,0.08
SPU1,1.44,-7.90,-1.95,-0.73,1.14,-0.02
SPU1,-6.04,-18.74,1.30,-0.73,1.14,-0.02
SPU1,-6.04,-18.74,1.30,-2.34,2.21,-0.18
SPU1,-3.35,-1.70,-3.37,-2.34,2.21,-0.18
SPU1,-0.98,-8.13,-3.06,-2.34,2.21,-0.18
SPU1,-4.73,-3.99,-2.80,-2.34,2.21,-0.18
SPU1,-3.20,-10.58,-3.18,-2.34,2.21,-0.18
SPU1,-0.71,-7.86,-3.02,-2.34,2.21,-0.18
SPU1,-2.24,-9.43,-2.18,-2.34,2.21,-0.18
SPU1,-4.92,-9.70,-0.73,-2.34,2.21,-0.18
SPU1,-3.47,-8.78,-1.61,-2.34,2.21,-0.18
SPU1,-10.09,-7.44,-1.30,-2.34,2.21,-0.18
SPU1,-10.09,-7.44,-1.30,0.49,-0.60,1.44
SPU1,-10.09,-7.44,-1.30,1.10,1.39,1.27
SPU1,-5.50,-6.45,-0.50,1.10,1.39,1.27
SPU1,-5.50,-6.45,-0.50,0.09,-0.13,0.64
SPU1,-5.50,-6.45,-0.50,0.85,0.02,0.21
SPU1,-5.50,-6.45,-0.50,0.24,0.59,0.07
SPU1,-5.50,-6.45,-0.50,0.45,-0.05,0.08
SPU1,-2.93,-8.89,0.31,0.45,-0.05,0.08
SPU1,-4.66,-4.30,-0.46,0.45,-0.05,0.08
SPU1,-8.64,-13.72,-3.25,0.45,-0.05,0.08
SPU1,-11.78,-19.43,-3.29,0.45,-0.05,0.08
SPU1,7.99,-8.17,-6.24,0.45,-0.05,0.08
SPU1,-9.29,-6.33,-0.46,0.45,-0.05,0.08
SPU1,-9.29,-6.33,-0.46,0.63,1.67,-0.24
SPU1,-2.01,-7.29,-3.25,0.63,1.67,-0.24
SPU1,-0.13,-11.43,-3.06,0.63,1.67,-0.24
SPU1,-0.13,-11.43,-3.06,0.17,1.23,-0.10
SPU1,-3.01,-8.44,-2.22,0.17,1.23,-0.10
SPU1,-3.01,-8.44,-2.22,0.04,1.42,0.20
SPU1,-3.01,-8.44,-2.22,-0.10,0.81,0.43
SPU1,-6.46,-7.86,-0.42,-0.10,0.81,0.43
SPU1,-6.46,-7.86,-0.42,0.22,-1.14,1.26
SPU1,-6.46,-7.86,-0.42,2.19,1.75,1.55
SPU1,-2.01,-14.64,-3.41,2.19,1.75,1.55
SPU1,-6.49,-3.30,-0.69,2.19,1.75,1.55
SPU1,-2.89,-11.35,-2.14,2.19,1.75,1.55
SPU1,-0.29,-8.59,-1.72,2.19,1.75,1.55
SPU1,-0.63,-6.14,-1.15,2.19,1.75,1.55
SPU1,-3.31,-8.17,0.54,2.19,1.75,1.55
SPU1,-15.99,-11.65,1.65,2.19,1.75,1.55
SPU1,3.39,-12.80,-4.94,2.19,1.75,1.55
SPU1,3.39,-12.80,-4.94,-0.87,0.51,-0.65
SPU1,-3.54,-16.63,-4.02,-0.87,0.51,-0.65
